name,functions,color,precision,company,productURL,photoURL,oversampling,favorite,rating,status,notes
Cymatics Origin,/Audio Effects/Filter/Harmonics/Glitch^ Stutter and Granular FX/Chorus | Flanger | Phaser | Tremolo,/Vintage ('60's & Earlier)/70's,/Vibey Analog,Cymatics,https://cymatics.fm/products/origin-vintage-plugin,Cymatics_Cymatics-Origin.png,FALSE,-,3,Active,"What%20exactly%20is%20Origin?%0AOrigin%20is%20a%20vintage/lofi%20plugin%20created%20to%20make%20your%20samples%20sound%20like%20they%EF%BF%BDre%20straight%20from%20an%20old%20tape%20machine.%0A%0AThe%20main%20knob%20is%20a%20resampler/bitcrusher%20with%20two%20special%20filters%20to%20make%20your%20samples%20sound%20%EF%BF%BDunderwater%EF%BF%BD%20(this%20effect%20can%20often%20be%20heard%20in%20Drake%20songs)%0A%0AThe%20other%20four%20knobs%20are%20Tape%20Saturation,%20Noise,%20Movement,%20and%20Chorus.%20Using%20these%205%20powerful%20controls%20you%20can%20instantly%20give%20your%20samples%20a%20vintage%20vibe.%0A%0A*Origin%20is%2064%20bit%20only%0A%0A%0AWhat%EF%BF%BDs%20under%20the%20hood%20of%20Origin?%0AOrigin%20was%20built%20based%20on%20vintage%20gear%20to%20give%20the%20most%20realistic%20analog%20sound.%0A%0AThe%20%EF%BF%BDMovement%EF%BF%BD%20knob%20(or%20Wow/Flutter)%20has%20a%20special%20mode%20that%20uses%20a%20randomizer%20algorithm%20to%20create%20realistic%20tape%20pitch%20wobbles.%0A%0AWe%20also%20replicated%20the%20famous%20Juno%20106%20chorus%20sound%20with%20the%20two%20classic%20slow%20and%20fast%20chorus%20modes.%0A%0AFinally,%20the%20tape%20saturation%20modes%20are%20modeled%20from%20vintage%20tape%20machines.%20Using%20these%20in%20tandem%20with%20the%20noise%20knob%20and%20Resampler,%20you%20will%20get%20an%20undeniable%20vintage%20tone%20to%20your%20sounds.%0A%0AOrigin%20Plugin%0AOrigin%20Plugin%0AHow%20does%20the%20Resampler%20engine%20work?%0AThe%20core%20of%20Origin%20is%20its%20resampler,%20which%20changes%20the%20sample%20rate%20of%20your%20running%20audio%20in%20real-time.%20However,%20reducing%20the%20sample%20rate%20alone%20will%20produce%20bitcrusher-style%20artifacts%20called%20%EF%BF%BDimages.%EF%BF%BD%20In%20many%20cases,%20these%20aren%EF%BF%BDt%20desirable.%20Removing%20these%20images%20using%20Origin%EF%BF%BDs%20special%20filters%20results%20in%20an%20effect%20similar%20to%20a%20brick-wall%20lowpass%20filter,%20but%20with%20an%20altogether%20different%20sonic%20character.%0A%0ARather%20than%20turning%20down%20the%20cutoff%20on%20a%20lowpass%20filter%20to%20cut%20high%20frequencies,%20Origin%20mathematically%20forbids%20high%20frequencies%20from%20existing%20above%20the%20resampler%20cutoff%20frequency.%0A%0A*This%20effect%20is%20the%20famous%20%EF%BF%BDunderwater%EF%BF%BD%20effect%20you%20hear%20on%20a%20lot%20of%20melodies%20in%20Drake%20songs."
Darksichord,/Instruments-Sampler,/Dark Atmosphere/European,/Vibey Analog,Electronik Sound Lab,https://electroniksoundlab.com/free-stuff/,Electronik-Sound-Lab_Darksichord.png,FALSE,-,3,Active,"Darksichord%20is%20a%20free%20plugin%20instrument%20for%20Windows%20&%20Mac.%20Darksichord%20featuring%20a%20multi-sampled%20Harpsichord,%20processed%20with%20several%20layers%20of%20sound%20and%20effects%20to%20give%20it%20a%20darker%20sound.%0A%0AFeatures:%0A%0ALPF%20Filter.%0ALFO%20Modulation.%0AmacOS%20Catalina%20Support"
Darksichord 2,/Instruments-Sampler,/Dark Atmosphere/European,/Vibey Analog,Electronik Sound Lab,https://electroniksoundlab.com/free-stuff/,Electronik-Sound-Lab_Darksichord-2.png,FALSE,-,3,Active,"Darksichord%202%20is%20a%20scary%20Harpsichord%20built%20from%20the%203%20sounds%20of%20the%20original%20version%20but%20now%20you%20can%20control%20the%20level%20of%20each%20sound%20separately,%20several%20options%20have%20also%20been%20added%20to%20control%20the%20LFOs,%20filter%20type%20selector%20and%20new%20GUI.%0A%0AFeatures:%0A%0A3%20layers%20of%20sound%0ALFO%20controls%0AFilter%20controls%0AAttack%20and%20release%20controls%0ABuilt-in%20reverb.%0AmacOS%20Catalina%20Support%0AFree%20Updates%20for%20donators%20and%20YouTube%20subscribers"
Decapitator,/Audio Effects/Filter/Compressor/Limiter/Distortion,/80's/Modern/Extreme,/Vibey Analog,Soundtoys,https://www.soundtoys.com/product/,Soundtoys_Decapitator.png,FALSE,TRUE,4,Active,-
DeEsser,/De-Esser,/Modern,/Vibey Analog/Analog Mastering/Digital Precision,Waves,https://www.waves.com/plugins/deesser#introduction-to-waves-deesser,Waves_DeEsser.png,FALSE,TRUE,4,Active,-
Devil-Loc Delux,/Limiter/Distortion/Harmonics/Preamp Sim,/70's/80's/Extreme,/Vibey Analog,Soundtoys,https://www.soundtoys.com/product/,Soundtoys_Devil-Loc-Delux.png,FALSE,TRUE,4,Active,-
Dexed,/Instruments-Synthesizer,/70's/80's/Modern,/Vibey Analog,Dexed,https://asb2m10.github.io/dexed/,Dexed_Dexed.png,FALSE,-,3,Active,"Dexed%20is%20a%20multi%20platform,%20multi%20format%20plugin%20synth%20that%20is%20closely%20modeled%20on%20the%20Yamaha%20DX7.%20Dexed%20is%20also%20a%20midi%20cartridge%20librarian/manager%20for%20the%20DX7.%0A%0AMinimal%20documentation%20is%20available%20on%20Dexed%20Wiki.%0A%0A%0A%0AExamples%20from%20One%20Synth%20Challenge:%0A%0A%0A%0ADexed%20is%20free%20software%20and%20is%20licensed%20on%20the%20GPL%20v3.%0A%0AFeatures%0AMulti%20platform%20(OS%20X,%20Windows%20or%20Linux)%20and%20multi%20format%20(VST,%20AU,%20LV2)%0AThe%20sound%20engine%20music-synthesizer-for-android%20is%20closely%20modeled%20on%20the%20original%20DX7%20characteristics%0A144%20DAW%20automatable%20DX7%20parameters%20available%20from%20one%20single%20panel%0AFully%20supports%20DX7%20input%20and%20output%20Sysex%20messages;%20including%20controller%20change.%20This%20means%20that%20you%20can%20use%20this%20with%20a%20native%20DX7/TX7%20as%20a%20patch%20editor%20and%20sysex%20manager%0AEach%20operator%20have%20a%20realtime%20VU%20meter%20to%20know%20which%20one%20is%20active%0ACan%20load/save%20any%20DX7/TX7%20sysex%20programs.%20It%20is%20also%20possible%20to%20save%20a%20single%20program%20into%20a%20different%20sysex%20file."
Doppler,/Audio Effects/Delay/Pan^ Stereo & Mono/Chorus | Flanger | Phaser | Tremolo/Frequency-Shifter | Pitch-Shifter/General Modulation,/80's/Modern/Extreme,/Vibey Analog,Waves,https://www.waves.com/plugins/doppler,Waves_Doppler.png,FALSE,-,3,Active,-
Doubler,/Audio Effects/Delay/Chorus | Flanger | Phaser | Tremolo/Frequency-Shifter | Pitch-Shifter/General Modulation/Vocal-Specific Processing,/80's/Modern/Extreme,/Vibey Analog,Waves,https://www.waves.com/plugins/doubler,Waves_Doubler.png,FALSE,-,3,Active,-
DrMS,/EQ/Filter/Reverb/Delay/Pan^ Stereo & Mono/Mid-Side Processing/Chorus | Flanger | Phaser | Tremolo/General Modulation/Spectral,/80's/Modern/Extreme/Sci-Fi,/Analog Mastering/Digital Precision,Matthew Lane,https://www.mathewlane.com/plugins/drms/,Matthew-Lane_DrMS.png,FALSE,TRUE,5,Active,-
Drumart SLD,/Instruments-Synthesizer/Instruments-Percussion,/70's/80's/Modern,/Vibey Analog,Electronik Sound Lab,https://freevstplugins.net/electronik-sound-lab-drumart-sld/,Electronik-Sound-Lab_Drumart-SLD.png,FALSE,-,3,Active,"Drumart%20SLD%20is%20the%20new%20version%20of%20our%20Popular%20SL%20Drums%203%20(discontinued)%20for%20Windows%20&%20Mac,%20Drumart%20SLD%20contains%2084%20kits%20focused%20on%20urban%20music.%0A%0AFeatures:%0A%0A8%20Pads%0A84%20Kits%20for%20Urban%20Music%0ADR%20Envelope%20for%20each%20channel%0AGain%20control%20for%20each%20channel%0APan%20control%20for%20each%20channel%0AAssignable%20Outputs.%0AmacOS%20Catalina%20Support"
EBONY COMP,/Audio Effects/Filter/Compressor/Limiter/Harmonics/Preamp Sim,/70's/80's/Modern/Extreme,/Vibey Analog,Acoustica Audio,https://www.acustica-audio.com/store/products/ebony,Acoustica-Audio_EBONY-COMP.png,FALSE,TRUE,5,Active,"EBONY%20is%20an%20innovative%20VST/AAX/AU%20plug-in%20suite%20that%20comprises%20accurate%20software%20emulations%20of%20several%20different%20mixing%20consoles%20and%20processors%20built%20between%20the%2060s%20and%20the%2070s%20by%20pro-audio%20German%20and%20Dutch%20companies.%20EBONY%20includes%203%20different%20equalizers%20plus%20filters,%204%20compressors,%206%20preamps,%20and%20a%20real%20plate%20reverb%20from%20the%2060s!%20Each%20of%20these%20modules%20has%20been%20carefully%20crafted%20to%20build%20a%20set%20of%20awesome-sounding%20professional-grade%20tools%20for%20the%20most%20demanding%20pros.%0A%20EBONY%20(channel-strip)%0AEBONY%20COMP%0AEBONY%20PRE%0AEBONY%20EQ%0AEBONY%20REVERB"
EBONY EQ,/Audio Effects/EQ/Filter/Pan^ Stereo & Mono/Preamp Sim,/70's/80's/Modern/Extreme,,Acoustica Audio,https://www.acustica-audio.com/store/products/ebony,Acoustica-Audio_EBONY-EQ.png,FALSE,TRUE,5,Active,"EBONY%20is%20an%20innovative%20VST/AAX/AU%20plug-in%20suite%20that%20comprises%20accurate%20software%20emulations%20of%20several%20different%20mixing%20consoles%20and%20processors%20built%20between%20the%2060s%20and%20the%2070s%20by%20pro-audio%20German%20and%20Dutch%20companies.%20EBONY%20includes%203%20different%20equalizers%20plus%20filters,%204%20compressors,%206%20preamps,%20and%20a%20real%20plate%20reverb%20from%20the%2060s!%20Each%20of%20these%20modules%20has%20been%20carefully%20crafted%20to%20build%20a%20set%20of%20awesome-sounding%20professional-grade%20tools%20for%20the%20most%20demanding%20pros.%0A%20EBONY%20(channel-strip)%0AEBONY%20COMP%0AEBONY%20PRE%0AEBONY%20EQ%0AEBONY%20REVERB"
EBONY PRE,/Audio Effects/Filter/Harmonics/Preamp Sim,/70's/80's/Modern/Extreme,/Vibey Analog,Acoustica Audio,https://www.acustica-audio.com/store/products/ebony,Acoustica-Audio_EBONY-PRE.png,FALSE,TRUE,5,Active,"EBONY%20is%20an%20innovative%20VST/AAX/AU%20plug-in%20suite%20that%20comprises%20accurate%20software%20emulations%20of%20several%20different%20mixing%20consoles%20and%20processors%20built%20between%20the%2060s%20and%20the%2070s%20by%20pro-audio%20German%20and%20Dutch%20companies.%20EBONY%20includes%203%20different%20equalizers%20plus%20filters,%204%20compressors,%206%20preamps,%20and%20a%20real%20plate%20reverb%20from%20the%2060s!%20Each%20of%20these%20modules%20has%20been%20carefully%20crafted%20to%20build%20a%20set%20of%20awesome-sounding%20professional-grade%20tools%20for%20the%20most%20demanding%20pros.%0A%20EBONY%20(channel-strip)%0AEBONY%20COMP%0AEBONY%20PRE%0AEBONY%20EQ%0AEBONY%20REVERB"
EBONY REV,/Audio Effects/Filter/Reverb/Preamp Sim,/70's/80's/Modern/Extreme,/Vibey Analog,Acoustica Audio,https://www.acustica-audio.com/store/products/ebony,Acoustica-Audio_EBONY-REV.png,FALSE,TRUE,5,Active,"EBONY%20is%20an%20innovative%20VST/AAX/AU%20plug-in%20suite%20that%20comprises%20accurate%20software%20emulations%20of%20several%20different%20mixing%20consoles%20and%20processors%20built%20between%20the%2060s%20and%20the%2070s%20by%20pro-audio%20German%20and%20Dutch%20companies.%20EBONY%20includes%203%20different%20equalizers%20plus%20filters,%204%20compressors,%206%20preamps,%20and%20a%20real%20plate%20reverb%20from%20the%2060s!%20Each%20of%20these%20modules%20has%20been%20carefully%20crafted%20to%20build%20a%20set%20of%20awesome-sounding%20professional-grade%20tools%20for%20the%20most%20demanding%20pros.%0A%20EBONY%20(channel-strip)%0AEBONY%20COMP%0AEBONY%20PRE%0AEBONY%20EQ%0AEBONY%20REVERB"
EchoBoy,/Audio Effects/Harmonics/Reverb/Delay/Pan^ Stereo & Mono,/70's/80's/Modern,/Vibey Analog/Analog Mastering,Soundtoys,https://www.soundtoys.com/product/,Soundtoys_EchoBoy.png,FALSE,TRUE,4,Active,-
EchoBoy Jr,/Audio Effects/Reverb/Delay,/70's/80's/Modern/Extreme,/Vibey Analog,Soundtoys,https://www.soundtoys.com/product/,Soundtoys_EchoBoy-Jr.png,FALSE,TRUE,4,Active,-
Eddie Kramer Drum Channel,/Audio Effects/EQ/Filter/Compressor/Harmonics/Reverb/Channel Strip,/80's/Modern,/Vibey Analog,Waves,https://www.waves.com/plugins/eddie-kramer-drum-channel,Waves_Eddie-Kramer-Drum-Channel.png,FALSE,-,3,Active,-
Electric Grand 80 Piano,/Instruments-Sampler,/80's/Modern/European,/Vibey Analog,Waves,https://www.waves.com/plugins/electric-grand-80-piano#electric-grand-80-piano-virtual-instrument,Waves_Electric-Grand-80-Piano.png,FALSE,-,3,Active,-
elysia niveau filter,/Audio Effects/EQ/Filter,/80's/Modern,/Vibey Analog/Analog Mastering,elysia,https://www.elysia.com/plugins/niveau-filter/,elysia_elysia-niveau-filter.png,FALSE,TRUE,3,Active,"TRUE%20EMULATION%0AHow%20has%20the%20hardware%20counterpart%20of%0Athe%20niveau%20filter%20been%20%EF%BF%BDtranslated%EF%BF%BD%20into%0Asoftware?%20Being%20a%20part%20of%20the%20mpressor%20code,%20this%20plugin%20is%20actually%20a%20side%20effect%20of%20a%0Apretty%20long%20and%20complicated%20development%20process...%20The%20following%20provides%20just%20the%20basic%20idea:%0ATransferring%20a%20complex%20analog%20hardware%20into%0Adigital%20code%20is%20not%20exactly%20trivial,%20especially%20if%20the%0Amodel%20is%20a%20completely%20discrete%20design%20like%20the%0Aniveau%20filter.%0AThe%20first%20important%20task%20in%20a%20project%20like%20this%20is%20to%0Afragment%20the%20electronic%20circuitry%20into%20separate%0Afunctional%20blocks.%20These%20blocks%20are%20translated%0Ainto%20software%20step%20by%20step%20after%20which%20they%20will%0Abe%20reunited%20to%20become%20a%20functional%20plugin.%0AThis%20first%20result%20is%20measured%20very%20accurately%20and%0Athen%20compared%20to%20the%20hardware,%20which%20leads%20to%0Aan%20extensive%20and%20very%20detailed%20matching%20process.%20The%20work%20on%20the%20graphical%20user%20interface%0A(photography,%20retouching,%20rendering)%20takes%0Aplace%20at%20the%20same%20time.%0AThe%20final%20stage%20is%20the%20calibration%20of%20the%20behavior%20of%20all%20the%20controllers%20in%20order%20to%20give%20the%0Asoftware%20the%20%EF%BF%BDfeel%EF%BF%BD%20of%20the%20real%20thing.%20Finally,%20the%0Afinished%20code%20is%20ported%20to%20different%20plugin%20interfaces%20(RTAS/VST/AU/AAX...)%20and%20packed%20into%0Ainstallation%20routines.%0AOVERSAMPLING%0AThe%20niveau%20filter%20plugin%20benefits%20from%0Ahigher%20sample%20rates,%20as%20the%20signals%0Arunning%20through%20it%20can%20be%20processed%0Aat%20higher%20resolutions%20which%20result%20in%20more%20precise%20and%20closer%20to%20analog%20EQing.%0AThe%20niveau%20filter%20plugin%20employs%20the%20oversampling%20technique%20in%20order%20to%20enjoy%20this%20advantage%0Aeven%20when%20lower%20sample%20rates%20are%20used.%20This%0Ameans%20that%20the%20basic%20sample%20rate%20of%20a%20project%20is%0Amultiplied%20by%20a%20certain%20factor%20inside%20the%20plugin%0Awithout%20the%20need%20to%20set%20the%20complete%20project%20to%0Aa%20higher%20frequency.%0AThis%20method%20consumes%20a%20certain%20amount%20of%20CPU%0Apower,%20but%20the%20sonic%20result%20speaks%20for%20itself.%20The%0Aniveau%20filter%20plugin%20uses%20oversampling%20according%20to%20the%20following%20rules:%0A%EF%BF%BD%20Project%20sample%20rate%20lower%20than%2050%20kHz:%0A4x%20oversampling%0A%EF%BF%BD%20Project%20sample%20rate%20lower%20than%20100%20kHz:%0A2x%20oversampling%0A%EF%BF%BD%20Project%20sample%20rate%20higher%20than%20100%20kHz:%0ANo%20oversampling%0AMOUSEWHEEL%20SUPPORT%0AYou%20do%20not%20necessarily%20have%20to%20click%0Aand%20drag%20the%20controllers%20of%20the%20niveau%0Afilter.%20Instead,%20try%20making%20your%20settings%20with%20the%20alternative%20mousewheel%20control%0Awithout%20clicking%20on%20the%20specific%20controller%20first!%0AThe%20following%20shortcuts%20provide%20some%20further%0Acomfort:%0AFine%20mode%0AVST%20Shift%20+%20mouse%20wheel%0AAU%20Shift%20+%20mouse%20wheel%0ARTAS%20Ctrl/Cmd%20+%20mouse%20wheel%0AStandard%20position%0AVST%20Ctrl/Cmd%20+%20mouse%20click%0AAU%20Alt%20+%20mouse%20click%0ARTAS%20Alt%20+%20mouse%20click%0ALinear/Circular%20mode%0AVST%20Alt"
elysia phils cascade,/Audio Effects/Distortion/Harmonics/Exciter,/70's/80's/Modern/Extreme,/Vibey Analog/Analog Mastering,elysia,https://www.plugin-alliance.com/en/products/elysia_phils_cascade.html,elysia_elysia-phils-cascade.png,TRUE,TRUE,4,Active,"phil%EF%BF%BDs%20cascade%20is%20anything%20but%20your%20typical%20audio%20processor%20%EF%BF%BD%20it%EF%BF%BDs%20just%20not%20meant%20to%20fix%20things%20or%20add%20so%20and%20so%20many%20percents%20of%20final%20glory%20to%20your%20mixes%20and%20masters.%20Rather%20than%20that,%20phil%EF%BF%BDs%20exclusively%20opens%20an%20amazing%20toolbox%20for%20creating%20most%20interesting%20sound%20flavors%20based%20on%20highly%20esoteric%20vintage%20components%20combined%20in%20a%20truly%20unique%20circuitry."
EMINENCE,/Audio Effects/EQ/Filter/Preamp Sim,/Vintage ('60's & Earlier)/70's,/Vibey Analog/Analog Mastering,Acoustica Audio,https://www.acustica-audio.com/pages/specials/eminence,Acoustica-Audio_EMINENCE.png,FALSE,TRUE,3,Active,"an%20ultra-rare%20'60s%20British%203-band%20EQ,%20famously%20used%20in%20probably%20one%20of%20the%20most%20famous%20and%20mythical%20worldwide%20broadcast%20studios,%20produced%20and%20developed%20at%20a%20time%20when%20record%20labels%20and%20companies%20maintained%20their%20own%20recording%20studios,%20going%20so%20far%20as%20to%20design%20and%20build%20most%20of%20their%20own%20recording%20equipment.%0AA%20'Frankenstein'%20compressor%20that%20fuses%20two%20different%20seriously%20%EF%BF%BDOld%20school%EF%BF%BD%20solid-state%20dynamic%20processors%20in%20one%20(591:%20an%20Optical%20Compressor%20%EF%BF%BD%20612:%20FET%20Limiter)%20from%20a%20renowned%20U.S.%20audio%20electronics%20company.%0Aa%20preamp%20section%20includes%20the%20preamp%20stages%20from%20all%20three%20units%20that%20comprise%20this%20powerful%20plugin."
eMo F2 Filter,/Audio Effects/EQ/Filter,/Modern,/Vibey Analog/Analog Mastering,Waves,https://www.waves.com/plugins/emo-f2-filter,Waves_eMo-F2-Filter.png,FALSE,-,3,Active,-
eMo Generator,/Instruments-Synthesizer,/80's/Modern,/Vibey Analog,Waves,https://www.waves.com/plugins/emo-generator,Waves_eMo-Generator.png,FALSE,-,3,Active,-
eMo Q4 Equalizer,/Audio Effects/EQ/Filter,/Modern,,Waves,https://www.waves.com/plugins/emo-q4-equalizer,Waves_eMo-Q4-Equalizer.png,FALSE,-,3,Active,-
emvoiceone,/Instruments-Synthesizer/Vocal-Specific Processing,/Modern,/Vibey Analog/Analog Mastering,emvoice,https://emvoiceapp.com/,emvoice_emvoiceone.png,FALSE,TRUE,3,Active,Draw%20musical%20phrases%20as%20notes%0AEach%20phrase%20is%20assigned%20a%20text%20box%0AYour%20typed%20words%20are%20sent%20to%20the%20cloud%0AEmvoice%20One%20is%20ready%20to%20sing%20instantly
Enigma,/Audio Effects/Delay/Chorus | Flanger | Phaser | Tremolo/Frequency-Shifter | Pitch-Shifter/General Modulation,/80's/Modern/Extreme,/Vibey Analog,Waves,https://www.waves.com/plugins/enigma,Waves_Enigma.png,FALSE,-,3,Active,-
ERIN COMP ST,/Audio Effects/Compressor/Limiter/Preamp Sim,/80's/Modern,/Analog Mastering,Acoustica Audio,https://www.acustica-audio.com/store/products/erin,Acoustica-Audio_ERIN-COMP-ST.png,FALSE,TRUE,5,Active,"Erin%20Stereo%20Tube%20Compressor/Limiter%20(ERIN%20COMP%20ST)%0AEach%20plug-in%20included%20in%20the%20Erin%20suite%20comes%20in%20a%20%EF%BF%BDStandard%EF%BF%BD%20version%20and%20an%20alternative%20%EF%BF%BDZL*%EF%BF%BD%20version%20which%20operates%20at%20*zero%20latency%20and%20is%20thus%20suitable%20for%20use%20when%20tracking,%20at%20the%20cost%20of%20extra%20processing%20resources.%20For%20further%20details%20consult%20the%20Erin%20user's%20manual%20in%20the%20Overview%20section."
ERIN EQ MID,/Audio Effects/EQ/Preamp Sim,/80's/Modern,/Analog Mastering,Acoustica Audio,https://www.acustica-audio.com/store/products/erin,Acoustica-Audio_ERIN-EQ-MID.png,FALSE,TRUE,5,Active,Erin%20Passive%20Tube%20Mid-Range%20Equalizer%20(ERIN%20EQ%20MID)
ERIN EQ ST,/Audio Effects/EQ/Preamp Sim/Channel Strip,/80's/Modern,/Analog Mastering,Acoustica Audio,https://www.acustica-audio.com/store/products/erin,Acoustica-Audio_ERIN-EQ-ST.png,FALSE,TRUE,5,Active,Erin%20Stereo%20Tube%20Equaliser%20(ERIN%20EQ%20ST)
ESL-110,/Instruments-Percussion,/80's/Modern,/Vibey Analog,Electronik Sound Lab,https://electroniksoundlab.com/free-stuff/,Electronik-Sound-Lab_ESL-110.png,FALSE,-,3,Active,ESL-110%20is%20a%20Classic%20Drum%20Machine%20Rompler%20for%20Windows%20&%20Mac.%0A%0AFeatures:%0A%0ALP%20Filter%0AReverb%0APitch%0AAmplitude%20Range.%0AMulti-Out%20Support%0AmacOS%20Catalina%20Support
FilterFreak,,,,Soundtoys,https://www.soundtoys.com/product/,Soundtoys_FilterFreak.png,FALSE,TRUE,4,Active,-
FilterFreak 2,,,,Soundtoys,https://www.soundtoys.com/product/,Soundtoys_FilterFreak-2.png,FALSE,TRUE,4,Active,-
Flux Mini,,,,Caelum Audio,https://www.caelumaudio.com/CaelumAudio/?Page=FluxMini,Caelum-Audio_Flux-Mini.png,FALSE,-,3,Active,"Flux%20Mini%202%20is%20an%20audio%20effect%20that%20adds%20life,%20character%20and%20dynamism%20to%20your%20tracks.%20The%20customisable%20graph%20creates%20a%20shape%20which%20can%20be%20used%20to%20modulate%20filter%20cutoff,%20filter%20resonance,%20amplitude%20and%20mix.%0A%0AJust%20create%20a%20shape%20on%20the%20graph%20and%20set%20your%20desired%20amount%20of%20modulation%20using%20the%20depth%20slider%20beneath%20each%20parameter%20to%20hear%20great%20rhythmic%20effects.%0A%0APre-loaded%20with%2020%20presets%20to%20get%20you%20going,%20it%20won't%20be%20long%20before%20you've%20built%20a%20plethora%20of%20shapes%20to%20accentuate%20your%20fantastic%20music.%0A%0ANow%20control%20multiple%20parameters%20at%20once,%20fix%20the%20graph%20to%20milliseconds%20as%20well%20as%20the%20host%20tempo,%20output%20the%20graph%20as%20MIDI%20CC%20messages%20and%20control%20the%20shape%20of%20curves%20with%202%20control%20points!%0A%0AFrom%20simple%20side-chains%20to%20manic%20modulations,%20sculpt%20some%20life%20into%20your%20sounds%20-%20flux%20it%20up%20and%20have%20some%20fluxing%20fun!"
Focusrite SC,,,,Brainworx,https://brainworx.audio/products.html,Brainworx_Focusrite-SC.png,FALSE,TRUE,4,Active,-
FRANK,/EQ/Harmonics/Preamp Sim,/Vintage ('60's & Earlier)/70's/80's,/Vibey Analog,Analog Obsession,https://www.patreon.com/posts/frank-65955720,Analog-Obsession_FRANK.png,TRUE,-,3,Active,Ultimate%20analog%20equalizer%20is%20now%20better%20than%20ever!%0A%0ASelected%20best%20frequencies%20from%204%20different%20well-known%20modules%20and%20now%20with%20custom%20line%20amp%20and%20proper%20oversampling.%20%0A%0AFEATURES%0A%0A-%20H-Type%20Low%20Cut%20@50Hz%0A%0A-%20P-Type%20Boost/Atten%20@60Hz%0A%0A-%20A-Type%20Mid%20Band%20@1.6kHz%0A%0A-%20N-Type%20High%20Shelf%20@12kHz%0A%0A-%20P-Type%20High%20Atten%20@20kHz%0A%0A-%20Custom%20Line%20Amp%20with%20compensated%20gain%0A%0A-%20Oversampling%20(ANALOG%20OBSESSION%20label)
FreqEcho,,,,Valhalla,https://valhalladsp.com/shop/delay/valhalla-freq-echo/,Valhalla_FreqEcho.png,FALSE,TRUE,3,Active,"Freq%20Echo%20is%20perfect%20for%20dub,%20Dr.%20Who,%20and%20all%20of%20your%20psychedelic%20needs.%0A%0ABode-Style%20Frequency%20Shifter%20+%20Analog%20Echo%20Emulation%20create%20surprising%20sonic%20effects.%20Subtle%20chorusing%20and%20double%20tracking%20to%20barberpole%20phasing%20and%20flanging%20to%20endless%20glissandos%20and%20runaway%20echos."
Glitch,/Reverb/Delay/Glitch^ Stutter and Granular FX,/Modern/Extreme/Sci-Fi,/Vibey Analog,SoundSpot,https://www.soundspot.audio/downloads/glitch-multi-fx-audio-plugin/,SoundSpot_Glitch.png,FALSE,TRUE,3,Active,"Glitch%20is%20an%20fx%20plug-in%20that%20lets%20you%20bring%20rhythm%20and%20movement%20to%20your%20mixes,%20featuring%20a%20host-synced%20trance-gate%20and%20multi-tab%20delay,%20and%20the%20signature%20'glitch'%20effect%20that%20rhythmically%20alters%20the%20playback%20speed%20of%20your%20track%20in%20real-time.%20This%20combination%20of%20effects%20lets%20you%20quickly%20create%20interesting%20vocal%20chops%20and%20modern%20syncopated%20beats,%20or%20transform%20any%20track%20into%20an%20almost%20unrecognisable%20rhythmic%20mix%20element,%20allowing%20for%20new%20and%20unexpected%20flavours.%20%0A%0AFeatures%0AIntuitive,%20easy-to-navigate%20user%20interface%0ADesigned%20to%20work%20flawlessly%20with%20touch%20controllers%20such%20as%20the%20Raven%20by%20Slate%20Media%0AHost-synced%20trance-gate%20with%20continuous%20smoothing%20control%0AOne-knob%20host-synced%20multi-tab%20delay%0AHost-synced%20signature%20'glitch'%20effect%0AHigh%20pass%20and%20low%20pass%20filter%0AAdditional%20one-knob%20drive%0ASmoothed%20bypass%20and%20input%20and%20output%20volume%20controls%0APreset%20manager%20to%20save%20&%20share%20your%20own%20effects"
GOLD 4,/EQ/Filter/Compressor/Harmonics/Preamp Sim/Channel Strip,/70's/80's,/Vibey Analog,Acoustica Audio,https://www.acustica-audio.com/store/products/gold,Acoustica-Audio_GOLD-4.png,FALSE,TRUE,5,Active,"GOLD4%20(Channel-strip):%0AGOLD4%20PRE%20(standalone%20preamps%20module)%0AGOLD4%20EQ%20(Equalizer%20standalone%20module);%0AGOLD4%20COMP%20(standalone%20compressor%20module);Gold%204%20now%20includes%20an%20additional%20uber-rare%20EQ%20built%20in%20the%20'70s,%20the%208115,%20a%20three-band,%20semi-parametric%20equalizer%20with%20a%20high%20pass%20filter.%20The%20original%20unit%20is%20a%20vintage%20Class%20A/B%20Mic%20Pre-EQ%20with%20the%20same%20design,%20topology,%20and%20components%20as%20its%20illustrious%20big%20brother,%20the%20mighty%203081.%0A%0A%20%0A%0AThese%20modules%20were%20standard%20in%20small%20broadcast%20consoles,%20yet%20the%20version%20we%20sampled%20reveals%20more%20of%20a%20'modern%20conception'%20behind%20it.%20It%20is%20a%20stereo%20unit%20(converted%20to%20mono%20for%20Gold%204)%20in%20immaculate%20condition,%20that%20was%20extremely%20hard%20to%20source,%20but%20worth%20every%20minute%20we%20spent%20sampling%20it."
